ID,rootId,lemmaId,rootValue,lemmaValue,lemmaValueUV,lemmaTagValue,citation,meaning,meaningHead,authorName,source,additionalTag,DateHijri,DateSolar,headCitation,quranicReading,referenceSourceReadingQuran,referenceSourceReadingQuranStr,referenceSourceAyahNbr,referenceSourcePage,referenceSourcePart,referenceSourceHaditNbr,remarks,newFormValue,semanticFieldValue,quranic,ismeaning,issemantic,isnewform,istool,newformtype,MeaningCount,isContainCarving,isContainEtymological,isDeathDate,verbaldate,referencesourcelastseen,CreatedDate,remarksargument
251368,6,40670,ركب,أَرْكَب,اركب,أَرْكَب [اسْمُ تَفْضِيل],"""إِنِّي- وَاللهِ- لَأَرْكَبُ مِنْكَ فِي الحُمَاة، وَأَقْتَلُ مِنْكَ لِلْكُمَاة""",الأَرْكَبُ مِنَ الأَشْخَاصِ: الأَكْثَرُ رُكُوبًا.,الاركب من الاشخاص,عامر بن الطُّفَيل العامريّ,كتاب صبح الأعشى: أبو العباس القَلْقَشَنْدي (ت، 821هـ)، المطبعة الأميرية- مطبعة دار الكتب المصرية، القاهرة، (1331هـ/ 1913م- 1340هـ/ 1922م).,اسْمُ تَفْضِيل,11,632,قَالَ يُفَاخِرُ عَلْقَمَةَ بْنَ عُلَاثَةَ بْنِ عَوْفٍ:,,,,,384,1,,,,,0,True,False,False,False,0,1,True,True,True,ن11هـ=632م,,2024-09-15T10:36:02.16+03:00,
250094,6,145,ركب,أَرْكَبَ,اركب,أَرْكَبَ [مُتَعَدٍّ],"""إِنِّي أَسْلَفْتُ رَجُلًا خَمْسَمِئَةِ دِرْهَمٍ، وَرَهَنَنِي فَرَسًا، فَرَكِبْتُهَا، أَوْ أَرْكَبْتُهَا، قَالَ: مَا أَصَبْتَ مِنْ ظَهْرِهَا فَهُوَ رِبًا""",أَرْكَبَ الدَّابَّةَ: جَعَلَ عَلَيْهَا رَاكِبًا.,اركب الدابة,رجل من المسلمين,السنن الكبير: أبو بكر البَيْهقيّ (ت، 458)، تحقيق: مركز هجر للبحوث والدراسات العربية والإسلامية، هجر، القاهرة، ط1، (1432هـ/ 2011م).,مُتَعَدٍّ,32,653,قَالَ يَسْأَلُ عَبْدَ اللهِ بْنَ مَسْعُودٍ $s5 عَنْ جَوَازِ مَا فَعَلَهُ:,,,,,446,11,,جمعت بين سياقين من أجل إيضاح المعنى.,,,0,True,False,False,False,0,0,True,True,False,32هـ=653م,,2024-09-15T10:36:01.937+03:00,تاريخ استعمال الشّاهد، مرتبط بـ (وفاة المخاطَب بالسُّؤال).
273441,6,145,ركب,أَرْكَبَ,اركب,أَرْكَبَ [مُتَعَدٍّ],"""إِنَّ أُمِّي امْرَأَةٌ كَبِيرَةٌ، لَا نَسْتَطِيعُ أَنْ نُرْكِبَهَا عَلَى البَعِيرِ، لَا تَسْتَمْسِكُ، وَإِنْ رَبَطْتُهَا خِفْتُ أَنْ تَمُوتَ، أَفَأَحُجُّ عَنْهَا؟""",أَرْكَبَهُ عَلَى البَعِيرِ وَنَحْوِهِ: جَعَلَهُ يَرْكَبُ عَلَيْهِ.,اركبه على البعير ونحوه,ابن عبّاس (عبد الله بن عبّاس بن عبد المُطَّلِب),السنن الكبير: أبو بكر البَيْهقيّ (ت، 458)، تحقيق: مركز هجر للبحوث والدراسات العربية والإسلامية، هجر، القاهرة، ط1، (1432هـ/ 2011م).,مُتَعَدٍّ,11,632,قَالَ يَسْأَلُ النَّبِيَّ $s9:,,,,,214,9,,,,,0,True,False,False,False,0,3,True,True,False,11هـ=632م,,2024-09-15T10:36:06.003+03:00,تاريخ استعمال الشّاهد، مرتبط بـ (وفاة المخاطَب بالسُّؤال).
419934,6,145,ركب,أَرْكَبَ,اركب,أَرْكَبَ [مُتَعَدٍّ],"""فَبَيْنَا أَنَا يَوْمًا بَيْنَ يَدَيْه، إِذْ دَخَلَ هَذَا المُنْتَفَقِيُّ عَلَيْه، وَشَكَا إِلَيْهِ سَنَةً أَرْسَتْ عَلَيْهِ الكَلَاكِل، وَأَثْكَلَتْهُ الكُومَ البَوَازِل، وَأَرْكَبَتْ إِلَيْهِ النَّوَازِل""",أَرْكَبَ الشَّيْءَ إِلَيْهِ: أَرْسَلَهُ إِلَيْهِ.,اركب الشيء اليه,عليّ بن الحسن الباخَرْزيّ,دُمية القصر وعُصرة أهل العصر: عليّ بن الحسن الباخَرْزيّ (ت، 467هـ)، تحقيق ودراسة: محمّد ألتونجي، دار الجيل، بيروت، ط1، (1414هـ/ 1993م).,مُتَعَدٍّ,464,1071,قَالَ يُخْبِرُ عَنْ دُخُولِ كَامِلٍ المُنْتَفَقِيِّ عَلَى أَبِي سَعْدٍ حَمْزَةَ بْنِ مَنْصُورٍ:,,,,,81 - 82,1,,,,,0,True,False,False,False,0,0,True,True,False,464هـ=1071م,,2024-09-15T10:36:34.153+03:00,تاريخ استعمال الشّاهد، مرتبط بـ (تاريخ تأليف الكتاب).
338076,6,133126,ركب,رَكْبَانَة,ركبانة,رَكْبَانَة [صِفَة],"""أَبْغِنِي نَاقَةً حَلْبَانَةً رَكْبَانَةً، غَيْرَ أَلَّا تُوَلِّهَ ذَاتَ وَلَدٍ عَنْ وَلَدِهَا""",الرَّكْبَانَةُ مِنَ النُّوقِ: الصَّالِحَةُ لِلرُّكُوبِ.,الركبانة من النوق,حديث نبويّ,غريب الحديث: أبو سليمان الخَطّابيّ البُسْتيّ (ت، 388هـ)، تحقيق: عبد الكريم إبراهيم العزباوي، جامعة أم القرى، مكة المكرمة، ط2، (1422هـ/ 2001م).,صِفَة,11,632,قَالَ $s9 يُخَاطِبُ نُقَادَةَ الأَسَدِيَّ:,,,,,116 - 117,1,,"قال الخليل في العين:""وَنَاقَةٌ حَلْبَاةٌ رَكْبَاةٌ، أَيْ: ذَاتُ لَبَنٍ تُحْلَبُ وَتُرْكَبُ... وَحَلْبَانَةٌ وَرَكْبَانَةٌ أَيْضًا، وَلَا يُقَالُ لِلذُّكُوِر شَيْءٌ مِنْ ذَلِكَ"". وفي الصحاح:""وناقةٌ رَكْبانةٌ، أي: تصلح للركوب"".",,,0,True,False,False,False,0,1,True,True,True,ن11هـ=632م,,2024-09-15T10:36:17.26+03:00,
419914,6,145,ركب,أَرْكَبَ,اركب,أَرْكَبَ [لَازِم],"""لَوْ نَتَجَ رَجُلٌ مُهْرًا لَهُ لَمْ يُرْكِبْ، حَتَّى تَقُومَ السَّاعَةُ""",أَرْكَبَ المُهْرُ وَنَحْوُهُ: حَانَ أَنْ يُرْكَبَ.,اركب المهر ونحوه,حديث نبويّ,النهاية في غريب الحديث والأثر: ابن الأثير أبو السعادات (ت، 606هـ)، تحقيق: محمود محمد الطناحي، طاهر أحمد الزاوي، المكتبة الإسلامية، بيروت، ط1، (1383ه/ 1963م).,لَازِم,11,632,قَالَ $s9 يُخْبِرُ عَنْ قُرْبِ يَوْمِ القِيَامَةِ بَعْدَ خُرُوجِ المَسِيحِ الدَّجَّالِ:,,,,,256,2,,"- عقب الشاهد في المصدر:""يُقَالُ: أَرْكَبَ المُهْرُ يُرْكِبُ، فَهُوَ مُرْكِبٌ، بِكَسْرِ الْكَافِ، إِذَا حَانَ لَهُ أَنْ يُرْكَب"". - في تهذيب اللغة:""أَبُو عبيد عَن الكسائيّ: أركب المهرُ، أَي: حانَ لَهُ أَن يُرْكَب"". وفي أدب الكاتب لابن قتيبة:""أرْكَبَ المُهْرُ: حان أن يُركَبَ"".",,,0,True,False,False,False,0,1,True,True,True,ن11هـ=632م,,2024-09-15T10:36:34.153+03:00,
420123,6,57124,ركب,رَكِيب,ركيب,رَكِيب [صِفَةٌ مُشَبَّهَة],"""بَشِّرْ رَكِيبَ السُّعَاةِ بِقِطَعٍ مِنْ جَهَنَّمَ""",رَكِيبُ الشَّخْصِ: الَّذِي يُصَاحِبُهُ وَيَرْكَبُ مَعَهُ.,ركيب الشخص,حديث نبويّ,الغريبين في القرآن والحديث: أبو عُبيد الهَرَويّ الفاشانيّ (ت، 401هـ)، تحقيق ودراسة: أحمد فريد المزيدي، قدم له وراجعه: فتحي حجازي، مكتبة نزار مصطفى الباز، مكّة المكرّمة- الرّياض، ط1، (1419هـ/ 1999م).,صِفَةٌ مُشَبَّهَة,11,632,قَالَ $s9 يُحَذِّرُ مِنْ مُصَاحَبَةِ وَمُعَاوَنَةِ الظَّلَمَةِ:,,,,,771,3,,"- في تاج العروس (ركب):""والرَّكِيبُ بمعنَى الرَّاكِبِ كالضَّرِيبِ والصَّرِيمِ، للضَّارِبِ والصَّارِم، وهُوَ: مَنْ يَرْكَبُ مَعَ آخَرَ. وَفِي الحَدِيث: (بَشِّرْ رَكِيبَ السُّعَاةِ بِقِطْعٍ مِنْ جَهَنَّم مِثْلِ قُورِ حِسْمَى) أَرادَ: مَنْ يَصْحَبُ عُمَّالَ الجَوْرِ"". - تعددت أقوال اللغويين في تفسير لفظ الشاهد في الحديث، واخترت ما أثبت؛ لانسجامه مع السياق، من غير حاجة إلى تأويل بعيد.",,,0,True,False,False,False,0,1,True,True,True,ن11هـ=632م,,2024-09-15T10:36:34.197+03:00,
282874,6,40670,ركب,أَرْكَب,اركب,أَرْكَب [صِفَةٌ مُشَبَّهَة],غَلْبَاءُ، رَكْبَاءُ، عُلْكُومٌ، مُذَكَّرَةٌ،***لِدَفِّهَا صَفْصَفٌ قُدَّامَهَا مِيلُ,الأَرْكَبُ مِنَ الإِبِلِ وَنَحْوِهَا: العَظِيمُ الرُّكْبَةِ.,الاركب من الابل ونحوها,الشَّمّاخ بن ضرار الذُّبْيانيّ,ديوان الشَّمّاخ بن ضرار الذبياني: حققه وشرحه: صلاح الدين الهادي، دار المعارف، القاهرة، (1968م).,صِفَةٌ مُشَبَّهَة,22,643,قَالَ يَصِفُ نَاقَتَهُ بِضَخَامَةِ جِسْمِهَا وَقُوَّتِهِ:,,,,,273,,,"في جمهرة اللغة:"" وَفرس أركب وَالْأُنْثَى ركباء، إِذا عظمت ركبتهما، وَهُوَ عيب"".",,,0,True,False,False,False,0,1,True,True,True,ن22هـ=643م,,2024-09-15T10:36:07.71+03:00,
419726,6,249541,ركب,رُكْبَانِيَّة,ركبانية,رُكْبَانِيَّة [اسْم],"""أَتَيْتُ بَابَ عُمَرَ بْنِ الخَطَّابِ $s4، فَسَمِعْتُهُ يُنْشِدُ بِالرُّكْبَانِيَّةِ """,الرُّكْبَانِيَّةُ: نَوْعٌ مِنْ إِنْشَادِ الرُّكْبَانِ، فِيهِ مَدٌّ وَتَمْطِيطٌ.,الركبانية,عبد الرّحمن بن عوف الزُّهْريّ القُرَشيّ,الكامل: أبو العبّاس المبرِّد (ت، 285هـ)، حقّقه وعلّق عليه وصنع فهارسه: محمّد أحمد الدالي، مؤسسة الرسالة، بيروت، ط3، (1418هـ/ 1997م).,اسْم,33,653,,,,,,564,2,,"في شرح نقائض جرير والفرزدق:"" قال أبو جعفر: إذا قال أحدهم الشعر بالركبانية أكفأ. والركبانية: أن يتغنّى به ويقطّع كما يقطّع العروض"". وفي غريب الحديث للخطابي:"" أخبرني إبراهيمُ بن فِراسٍ، قَالَ: سألْتُ ابنَ الأعرابيّ عن هذا فَقَالَ: إنّ العرب كانت تتغَنَّى بالرُّكْبَاني، وهو النَّشيد بالتَّمطِيط والمَدِّ، إذا رَكِبت الإِبل، وإذا تبطَّحت عَلَى الأرْضَ، وإذا جَلَسَتْ في الأَفْنِية، وعلى أكثر أحوالها"".",,,0,True,False,False,False,0,1,True,True,True,ن33هـ=653م,,2024-09-15T10:36:34.117+03:00,
338184,6,133123,ركب,رَكْبَة,ركبة,رَكْبَة [اسْمُ مَرَّة],"""حِجَّةٌ أَفْضَلُ مِنْ عُمْرَتَيْنِ، وَعُمْرَةٌ أَفْضَلُ مِنْ رَكْبَةٍ إِلَى البَيْتِ المُقَدَّسِ""",الرَّكْبَةُ: المَرَّةُ مِنَ الرُّكُوبِ.,الركبة,كعب الأحبار (كعب بن ماتع الحِمْيريّ),أخبار مكّة في قديم الدّهر وحديثه: محمّد بن إسحاق الفاكهيّ (ت، 272هـ)، دراسة وتحقيق: عبد الملك بن عبد الله بن دهيش، دار خضر، بيروت، ط2، (1414هـ/ 1994م).,اسْمُ مَرَّة,34,654,,,,,,431,1,,,,,0,True,False,False,False,0,1,True,True,True,ن34هـ=654م,,2024-09-15T10:36:17.3+03:00,
219643,6,120267,ركب,ارْتَكَبَ,ارتكب,ارْتَكَبَ [مُتَعَدٍّ],"""عَدَوْتُمْ عَلَيْهِ، فَارْتَكَبْتُمْ مِنْهُ دَمًا حَرَامًا، وَايْمُ اللهِ، إِنْ كَانَ لَأَحْصَنَكُمْ فَرْجًا، وَأَتْقَاكُمْ للهِ""",ارْتَكَبَ المُحَرَّمَ وَنَحْوَهُ: أَتَاهُ وَوَقَعَ فِيهِ.,ارتكب المحرم ونحوه,عائشة بنت أبي بكر الصِّدّيق,شرح نهج البلاغة: ابن أبي الحَديد (ت، 656هـ)، تحقيق: محمّد أبو الفضل إبراهيم، دار إحياء الكتب العربية، القاهرة، منشورات مكتبة آية الله العظمى المرعشي النجفي- مؤسسة إسماعيليان، قم، ط2، (1383هـ/ 1963م- 1378هـ/ 1967م).,مُتَعَدٍّ,36,656,قَالَتْ تُعَاتِبُ قَتَلَةَ عُثْمَانَ بْنِ عَفَّانَ وَتَمْدَحُهُ:,,,,,227,6,,"في تاج العروس (ركب): ""ومن المجاز: ركبه الدَّيْن... وكذلك ركِب الذَّنْب، أي: اقترفه كارتكبه، كله على المثَل، قاله الراغب والزمخشري، وإرتكاب الذنوب: إتيانها"".",,,0,True,False,False,False,0,6,True,True,True,ن36هـ=656م,,2024-09-15T10:35:50.703+03:00,تاريخ استعمال الشّاهد، مرتبط بـ (موقعة الجمل؛ لأنّه قيل فيها).
235377,6,120267,ركب,ارْتَكَبَ,ارتكب,ارْتَكَبَ [مُتَعَدٍّ],كَأَنْ لَمْ تُبَرِّكْ بِالقُنَيْنِيِّ مَرَّةً***وَلَمْ يُرْتَكَبْ مِنْهَا لِرَمْكَاءَ حَافِلِ,ارْتَكَبَ الإِنَاءَ وَنَحْوَهُ: وَضَعَهُ عَلَى رُكْبَتَيْهِ.,ارتكب الاناء ونحوه,الأخطل ( غِياث بن غَوث التَّغْلبِيّ),شعر الأخطل أبي مالك غياث بن غوث التغلبي: صنعة: السُّكّري، رواية: أبي جعفر محمّد بن حبيب، تحقيق: فخر الدين قباوة، دار الفكر المعاصر، بيروت، دار الفكر، دمشق، ط4، (1416هـ/ 1996م).,مُتَعَدٍّ,90,709,قَالَ يَصِفُ إِبِلًا سِيقَتْ مِنْ مَرَاعِيهَا دُونَ أَنْ تُحْلَبَ:,,,,,465,,,- في شرح البيتين بالديوان: الارتكاب: أن يضع العلبة التي يحلب إليها اللبن على ركبتيه ويثنيهما ثم يحلب. - لم أقف على هذا المعنى في المعاجم؛ ولذلك أشرت إلى أنه جديد.,,,0,True,False,False,False,0,0,True,True,True,ن90هـ=709م,,2024-09-15T10:35:54.16+03:00,
267187,6,120267,ركب,ارْتَكَبَ,ارتكب,ارْتَكَبَ [مُتَعَدٍّ],""" وَارْتَكَبَتِ النَّاقَةُ البَوَّ، أَيْ: رَئِمَتْهُ، وَنُوقٌ مُرْتَكِبَاتٌ""",ارْتَكَبَتِ النَّاقَةُ وَلَدَهَا: عَطَفَتْ عَلَيْهِ وَأَلِفَتْهُ.,ارتكبت الناقة ولدها,الخليل بن أحمد الفراهيديّ,كتاب العين: الخليل بن أحمد الفراهيديّ (ت، 175هـ)، تحقيق: مهدي المخزومي، إبراهيم السامرائي، دار ومكتبة الهلال، القاهرة، د.ت.,مُتَعَدٍّ,175,791,,,,,,363,5,,البوُّ: ولد الناقة. اللسان (بوا). ورئِم الشيء: أحبَّه وأَلِفه. اللسان (رئِم).,,,0,True,False,False,False,0,0,True,True,True,ن175هـ=791م,,2024-09-15T10:36:04.937+03:00,
337660,6,120267,ركب,ارْتَكَبَ,ارتكب,ارْتَكَبَ [مُتَعَدٍّ],وَمَا أُبَالِي قَوْلَ مَنْ تَعَصَّبَا إِذَا مَشَتْ حَوْلِي عَدِيٌّ غَضَبَا وَارْتَكَبَتْ خَيْرَةُ مِنْهُ مَرْكَبَا,ارْتَكَبَ المَرْكَبَ وَنَحْوَهُ: اعْتَلَاهُ وَامْتَطَاهُ.,ارتكب المركب ونحوه,أبو الجَهْم بن حذيفة العَدَويّ القُرَشيّ (عُبيد/صُخير بن حذيفة),كتاب المنمّق في أخبار قُرَيش: ابن حَبيب البغداديّ (ت، 245هـ)، صححه وعلق عليه: خورشيد أحمد فاروق، عالم الكتب، بيروت، ط1، (1405هـ/ 1985م).,مُتَعَدٍّ,58,678,,,,,,298,,,,,,0,True,False,False,False,0,0,True,True,False,58هـ=678م,,2024-09-15T10:36:17.23+03:00,تاريخ استعمال الشّاهد، مرتبط بـ (نهاية إمارة مروان بن الحكم؛ لأنّه قيل إبَّانَهَا).
420291,6,120267,ركب,ارْتَكَبَ,ارتكب,ارْتَكَبَ [مُتَعَدٍّ],يَا وَلِيدَ الخَنَا، تَرَكْتَ الطَّرِيقَا***وَاضِحًا، وَارْتَكَبْتَ فَجًّا عَمِيقًا,ارْتَكَبَ الطَّرِيقَ وَنَحْوَهُ: سَلَكَهُ وَانْتَهَجَهُ.,ارتكب الطريق ونحوه,حمزة بن بيض الحَنَفيّ,كتاب جُمَل من أنساب الأشراف: أحمد بن يحيى البَلاذُري (ت، 279هـ)، ج(2- 13)، حققه وقدم له: سهيل زكّار، رياض زركلي، إشراف: مكتب البحوث والدراسات، دار الفكر، بيروت، ط1، (1417هـ/ 1996م).,مُتَعَدٍّ,116,734,قَالَ يَهْجُو الوَلِيدَ بْنَ يَزِيدَ بْنِ عَبْدِ المَلِكِ:,,,,,168,9,,المهجو متوفى سنة 126هـ، فوفاته متأخرة عن وفاة الشاعر.,,,0,True,False,False,False,0,0,True,True,True,ن116هـ=734م,,2024-09-15T10:36:34.197+03:00,
420293,6,120267,ركب,ارْتَكَبَ,ارتكب,ارْتَكَبَ [مُتَعَدٍّ],"""كَانَ مَشْهُورًا بِالسِّتْرِ، ارْتَكَبَهُ دَيْنٌ، فَقَامَ مِنْ دُكَّانِهِ، وَلَزِمَ مَنْزِلَهُ، وَأَقْبَلَ عَلَى الدُّعَاءِ وَالصَّلَاةِ لَيَالِيَ كَثِيرَةً""",ارْتَكَبَهُ الدَّيْنُ وَنَحْوُهُ: أَثْقَلَهُ وَكَثُرَ عَلَيْهِ.,ارتكبه الدين ونحوه,أبو عليّ التَّنوخيّ (المُحَسّن بن عليّ),نِشوار المحاضرة وأخبار المذاكرة: أبو عليّ التَّنوخيّ (ت، 384هـ)، تحقيق: عبّود الشالجي، دار صادر، بيروت، ط2، (1995م).,مُتَعَدٍّ,380,990,قَالَ يُخْبِرُ عَنْ رَجُلٍ عَطَّارٍ مِنْ أَهْلِ الكَرْخِ:,,,,,243,2,,"- المعنى مجازي، ولكنه شائع، فقد ورد في سياقات كثيرة. - في تاج العروس (ركب):"" ومن المجاز: رَكِبَهُ الدَّيْنُ"". وفي المعجم الوسيط:""رَكِبَ الدَّيْنُ فُلانًا: غَلَبَهُ وكَثُرَ عليه"".",,,0,True,False,False,False,0,0,True,True,False,380هـ=990م,,2024-09-15T10:36:34.197+03:00,تاريخ استعمال الشّاهد، مرتبط بـ (تاريخ تأليف الكتاب).
235392,6,163,ركب,رَكُوب,ركوب,رَكُوب [صِيغَةُ مُبَالَغَة],فَسَارُوا إِلَيْهِ، وَقَالُوا: اسْتَقِمْ***فَلَمْ يَجِدُوهُ هَلُوعًا هَيُوبَا بِقَوْمٍ إِذَا أُفْزِعَوا مَسَّكُوا***وَأَدْرَكَ مِنْهُمْ رَكُوبٌ رَكُوبَا,الرَّكُوبُ مِنَ الأَشْخَاصِ: الكَثِيرُ الرُّكُوبِ.,الركوب من الاشخاص,عمرة بنت مرداس السُّلَميّة (ابنة الخنساء),شاعرات العرب في الجاهلية والإسلام: جمعه ورتبه ووقف على طبعه: بشير يموت، المكتبة الأهلية- المطبعة الوطنية، بيروت، ط1، (1353هـ/ 1934م).,صِيغَةُ مُبَالَغَة,48,668,قَالَتْ تَرْثِي أَخَاهَا:,,,,,200,,,"في اللسان: ""ورجلٌ رَكُوبٌ ورَكَّابٌ، الأُولى عن ثَعْلَب: كثيرُ الرُّكوبِ"".",,,0,True,False,False,False,0,1,True,True,True,ن48هـ=668م,,2024-09-15T10:35:54.16+03:00,
338071,6,133113,ركب,رَكَبَ,ركب,رَكَبَ [مُتَعَدٍّ],"""فَمَا تَمَالَكْتُ حِينَ سَمِعْتُهُ أَنْ آخُذَهُ بِأُذُنَيْهِ، وَرَكَبْتُ أَنْفَهُ بِرُكْبَتِي""",رَكَبَ أَنْفَهُ بِرُكْبَتِهِ: ضَرَبَهُ بِهَا.,ركب انفه بركبته,المغيرة بن شعبة الثَّقَفيّ,غريب الحديث: ابن قتيبة (ت، 276هـ)، تحقيق: عبد الله جبوري، إحياء التراث الإسلامي- مطبعة العاني، بغداد، ط1، (1397هـ/ 1977م).,مُتَعَدٍّ,50,670,قَالَ يُخْبِرُ عَنْ ضَرْبِهِ فَتًى مِنَ الأَنْصَارِ أَسَاءَ الأَدَبَ مَعَ أَبِي بَكْرٍ $s5:,,,,,557,1,,"قال الخليل في العين:"" رَكَب فلانٌ فلانا يركُبُه ركْبًا، إذا قَبَضَ على فَوْدَيْ شعره، ثم ضربه على جبهته بركبته"". وفي اللسان: ""ورَكَبَ الرجل يَرْكُبُه رَكْبًا، مثالُ كَتَب يَكْتُبُ كَتْبًا: ضَرَبَ رُكْبَته. وقيل: هو إِذا ضَرَبَه برُكْبتِه. وقيل: هو إِذا أَخذ بفَوْدَيْ شَعَرِه أَو بشعرِه، ثم ضَرَبَ جَبْهَتَه برُكْبتِه. وفي حديث الـمُغِيرة مع الصديق، رضي اللّه عنهما ( ثم رَكَبْتُ أَنفه برُكْبَتِـي) هو من ذلك. وفي حديث ابن سيرين: (أَما تَعْرِفُ الأَزدَ ورُكَبَها؟ اتَّقِ الأَزدَ، لا يأْخُذوكَ فيركُـبُوكَ) أَي: يَضربُوك برُكَبِـهِم. وكان هذا معروفا في الأَزد. وفي الحديث: أَن الـمُهَلَّب بن أَبي صُفْرَةَ دَعا بمُعاويةَ بن أَبي عَمْرو، فجَعَلَ يَرْكُـبُه بِرِجْلِه، فقال: أَصلحَ اللّهُ الأَمِـير، أَعْفِني من أُمّ كَيْسانَ، وهي كُنْيةُ الرُّكْبة، بلغة الأَزد."" . وفي تاج العروس (ركب): "" وركَبه كنصره يركُبه ركبا: ضرب ركبته، أو أخذ بفودي شعره، أو بشعره فضرب جبهته بركبته، أو ضربه بركبته"".",,,0,True,False,False,False,0,1,True,True,True,ن50هـ=670م,,2024-09-15T10:36:17.26+03:00,
420113,6,57124,ركب,رَكِيب,ركيب,رَكِيب [اسْمُ جَمْع],تَلَاقَى رَكِيبٌ مِنْكُمُ غَيْرُ طَائِلٍ***إِذَا جَمَعَتْهُمْ مِنْ عُكَاظَ الجَبَاجِبُ أَسِيرَانِ مَكْبُولَانِ عِنْدَ ابْنِ جَعْفَرٍ***وَآخَرُ قَدْ وَحَّيْتُمُوهُ مُشَاغِبُ,الرَّكِيبُ: الجَمَاعَةُ مِنْ رَاكِبِي الإِبِلِ.,الركيب,النّابغة الجَعْديّ (قيس بن عبد الله),شعر النابغة الجعدي: تحقيق: عبد العزيز رباح، منشورات المكتب الإسلامي، دمشق، ط1، (1384هـ/ 1964م).,اسْمُ جَمْع,50,670,,,,,,185,,,- هكذا ضُبِط لفظ الشاهد في المصدر الموثق منه، وفي المصدر الثاني، ص 23. - المعنى مستنبط من السياق، وهو جديد لعدم وروده في المعاجم.,,,0,True,False,False,False,0,1,True,True,True,ن50هـ=670م,,2024-09-15T10:36:34.153+03:00,
337904,6,127047,ركب,رَاكَبَ,راكب,رَاكَبَ [مُتَعَدٍّ],"""فَلْنُبَيِّنِ الآنَ أَنَّهُ قَدْ يُمْكِنُنَا أَنْ نُرَاكِبَ الأَرْبَعَ قُوًى، وَنُحَرِّكَ بِاجْتِمَاعِهَا الثِّقَلَ المَعْلُومَ""",رَاكَبَ الأَشْيَاءَ: وَضَعَ بَعْضَهَا فَوْقَ بَعْضٍ.,راكب الاشياء,قُسْطا بن لوقا البعلبكيّ,كتاب في رفع الأشياء الثّقيلة بالقوّة اليسيرة: إيرن الإسكندراني، ترجمة: قُسْطا بن لوقا البعلبكيّ (ت، 300هـ)، تحقيق: لودفيج نيكس، فلهلم شميت، مج2، الميكانيكا والمرايا، شتوتغارت، توبنر، 1900م، ط2، (1976م).,مُتَعَدٍّ,300,912,,,,,,163 - 165,,,,,,0,True,False,False,False,0,0,True,True,True,ن300هـ=912م,,2024-09-15T10:36:17.26+03:00,في المصدر: (يمكنّا): مُصحّف، وصوابُه: (يُمْكِنُنَا).
337905,6,127047,ركب,رَاكَبَ,راكب,رَاكَبَ [مُتَعَدٍّ],"""كَيْفَ بِاطِّرَاحِ رَجُلٍ مَا رَاكَبَنِي قَطُّ، فَمَسَّتْ رُكْبَتِي رُكْبَتُهُ؟!",رَاكَبَ الشَّخْصَ: رَكِبَ مَعَهُ.,راكب الشخص,زياد ابن أبيه,كتاب العقد الفريد: ابن عبد ربّه الأندلسيّ (ت، 328هـ)، شرحه وضبطه وصححه وعنون موضوعاته ورتب فهارسه: أحمد أمين وآخرون، مطبعة لجنة التأليف والترجمة والنشر، القاهرة، ط3، (1363هـ/ 1944م- 1393هـ/ 1973م).,مُتَعَدٍّ,53,673,,,,,,341,6,,,,,0,True,False,False,False,0,2,True,True,True,ن53هـ=673م,,2024-09-15T10:36:17.26+03:00,
420243,6,152169,ركب,مُتَرَكَّب,متركب,مُتَرَكَّب [اسْمُ مَكَان],وَكُنْتَ كَبَارِي اللَّحْمِ بَعْدَ الْتِحَامِهِ***تُرَكِّبُ، حَتَّى لَمْ تَجِدْ مُتَركَّبَا,المُتَرَكَّبُ: مَكَانُ الرُّكُوبِ.,المتركب,سُلَيْم بن عبدة التّغلبيّ,تاريخ مدينة دمشق وذكر فضلها وتسمية من حلها من الأماثل أو اجتاز بنواحيها من وارديها وأهلها: ابن عساكر (ت، 571هـ)، دراسة وتحقيق: عمر بن غرامة العمروي، دار الفكر، بيروت، ط1، (1415ه/ 1995م).,اسْمُ مَكَان,55,675,قَالَ يَهْجُو الضَّحَاكَ بْنَ قَيْسٍ الفِهْرِيَّ، حِينَ أَمَرَ بِتَخْمِيسِ إِبِلِ كَعْبِ بْنِ جُعَيْلٍ:,,,,,128,50,,لفظ الشاهد ليس مضبوطا في المصدر ضبطا كاملا، وهو يحتمل أن يكون اسم مكان، كما يحتمل أن يكون اسم فاعل.,,,0,True,False,False,False,0,1,True,True,False,55هـ=675م,,2024-09-15T10:36:34.197+03:00,وَيُحْتَمل أن يكون لفظ الشّاهد بصيغة اسم الفاعل، فيكون التعريف هكذا: المُتَرَكِّبُ مِنَ الأَشْخَاصِ: الرَّاكِبُ عَلَى النَّاقَةِ وَنَحْوِهَا. | تاريخ استعمال الشّاهد، مرتبط بـ (تاريخ وفاة كعب بن جُعَيْل التَّغْلبيّ؛ لأنّ القصيدة قيلت من أجله).
